Hour,Minute,Second,Leq1s
0,23,28,41.2
0,23,29,40.64
0,23,30,40.66
0,23,31,40.23
0,23,32,40.87
0,23,33,42.26
0,23,34,60.5
0,23,35,45.43
0,23,36,44.12
0,23,37,45.09
0,23,38,46.38
0,23,39,43.45
0,23,40,42.59
0,23,41,41.63
0,23,42,40.99
0,23,43,40.32
0,23,44,60.62
0,23,45,38.98
0,23,46,39.3
0,23,47,39.72
0,23,48,40.87
0,23,49,40.46
0,23,50,39.9
0,23,51,42.5
0,23,52,77.3
0,23,53,40.7
0,23,54,76.32
0,23,55,58.14
0,23,56,40.35
0,23,57,59.43
0,23,58,78.33
0,23,59,47.75
0,24,0,64.27
0,24,1,53.76
0,24,2,54.52
0,24,3,51.09
0,24,4,75.86
0,24,5,64.69
0,24,6,41.88
0,24,7,42.51
0,24,8,60.19
0,24,9,48.88
0,24,10,67.75679078216297
0,24,11,40.86
0,24,12,50.06
0,24,13,42.62
0,24,14,66.16
0,24,15,81.68
0,24,16,67.81
0,24,17,58.95
0,24,18,49.79
0,24,19,49.23
0,24,20,49.36
0,24,21,48.72
0,24,22,49.91
0,24,23,51.3
0,24,24,61.07
0,24,25,50.62
0,24,26,47.37
0,24,27,44.87
0,24,28,44.33
0,24,29,43.34
0,24,30,44.21
0,24,31,43.11
0,24,32,41.05
0,24,33,42.32
0,24,34,60.6
0,24,35,40.82
0,24,36,40.51
0,24,37,40.62
0,24,38,40.0
0,24,39,40.37
0,24,40,40.45
0,24,41,40.48
0,24,42,40.74
0,24,43,40.72
0,24,44,60.56
0,24,45,40.94
0,24,46,40.59
0,24,47,41.21
0,24,48,40.82
0,24,49,40.51
0,24,50,42.28
0,24,51,42.27
0,24,52,42.81
0,24,53,48.07
0,24,54,61.12
0,24,55,49.75
0,24,56,53.55
0,24,57,55.89
0,24,58,55.02
0,24,59,54.72
0,25,0,56.16
0,25,1,52.81
0,25,2,55.96
0,25,3,49.31
0,25,4,60.72
0,25,5,44.69
0,25,6,43.48
0,25,7,42.29
0,25,8,41.96
0,25,9,41.91
0,25,10,42.04
0,25,11,42.05
0,25,12,47.4
0,25,13,41.4
0,25,14,60.67
0,25,16,41.82
0,25,17,40.97
0,25,18,40.62
0,25,19,40.99
0,25,20,41.49
0,25,21,41.22
0,25,22,41.42
0,25,23,41.47
0,25,24,41.24
0,25,25,60.54
0,25,26,41.87
0,25,27,43.66
0,25,28,43.77
0,25,29,43.89
0,25,30,43.08
0,25,31,42.35
0,25,32,42.44
0,25,33,42.73
0,25,34,42.1
0,25,35,60.58
0,25,36,42.72
0,25,37,43.29
0,25,38,43.79
0,25,39,44.38
0,25,40,47.32
0,25,41,48.67
0,25,42,48.61
0,25,43,47.86
0,25,44,45.98
0,25,45,60.7
0,25,46,44.13
0,25,47,43.6
0,25,48,43.18
0,25,49,41.52
0,25,50,41.4
0,25,51,41.71
0,25,52,41.18
0,25,53,41.74
0,25,54,41.04
0,25,55,60.54
0,25,56,40.9
0,25,57,41.41
0,25,58,41.89
0,25,59,42.94
0,26,0,41.42
0,26,1,42.12
0,26,2,43.07
0,26,3,42.85
0,26,4,42.9
0,26,5,60.56
0,26,6,42.87
0,26,7,43.53
0,26,8,44.1
0,26,9,44.48
0,26,10,44.58
0,26,11,44.09
0,26,12,44.71
0,26,13,45.52
0,26,14,45.56
0,26,15,60.56
0,26,16,48.81
0,26,17,49.25
0,26,18,49.22
0,26,19,48.26
0,26,20,47.79
0,26,21,46.48
0,26,22,44.15
0,26,23,43.45
0,26,24,43.33
0,26,25,60.63
0,26,26,42.24
0,26,27,41.77
0,26,28,42.1
0,26,29,41.47
0,26,30,41.52
0,26,31,41.7
0,26,32,41.63
0,26,33,42.15
0,26,34,41.81
0,26,35,60.62
0,26,36,43.01
0,26,37,42.7
0,26,38,42.49
0,26,39,43.27
0,26,40,43.31
0,26,41,42.12
0,26,42,42.43
0,26,43,44.0
0,26,44,42.64
0,26,45,60.58
0,26,46,42.75
0,26,47,42.55
0,26,48,43.41
0,26,49,42.2
0,26,50,77.28
0,26,51,42.86
0,26,52,44.27
0,26,53,45.45
0,26,54,46.31
0,26,55,60.85
0,26,56,50.02
0,26,57,50.37
0,26,58,50.69
0,26,59,49.81
0,27,0,49.5
0,27,1,48.94
0,27,2,47.4
0,27,3,45.2
0,27,4,50.49
0,27,5,61.06
0,27,6,47.64
0,27,7,43.99
0,27,8,43.21
0,27,9,40.96
0,27,10,40.59
0,27,11,40.49
0,27,13,40.24
0,27,14,40.66
0,27,15,40.4
0,27,16,60.68
0,27,17,39.61
0,27,18,40.38
0,27,19,41.77
0,27,20,42.44
0,27,21,41.88
0,27,22,42.88
0,27,23,42.18
0,27,24,42.39
0,27,25,40.92
0,27,26,60.68
0,27,27,41.35
0,27,28,80.21
0,27,29,41.68
0,27,30,42.87
0,27,31,44.62
0,27,32,43.51
0,27,33,44.1
0,27,34,45.78
0,27,35,46.03
0,27,36,60.62
0,27,37,45.17
0,27,38,48.04
0,27,39,54.64
0,27,40,53.46
0,27,41,50.2
0,27,42,47.27
0,27,43,46.38
0,27,44,45.53
0,27,45,43.96
0,27,46,60.71
0,27,47,49.95
0,27,48,41.5
0,27,49,40.87
0,27,50,40.76
0,27,51,40.91
0,27,52,40.4
0,27,53,41.1
0,27,54,39.99
0,27,55,40.37
0,27,56,60.56
0,27,57,40.55
0,27,58,40.76
0,27,59,40.75
0,28,0,39.94
0,28,1,41.34
0,28,2,40.73
0,28,3,40.79
0,28,4,41.69
0,28,5,41.5
0,28,6,60.59
0,28,7,40.81
0,28,8,41.24
0,28,9,41.52
0,28,10,41.87
0,28,11,40.69
0,28,12,42.39
0,28,13,44.08
0,28,14,48.0
0,28,15,50.32
0,28,16,60.91
0,28,17,47.71
0,28,18,45.77
0,28,19,44.88
0,28,20,43.85
0,28,21,42.93
0,28,22,41.24
0,28,23,40.77
0,28,24,40.37
0,28,25,41.35
0,28,26,60.66
0,28,27,43.19
0,28,28,40.49
0,28,29,41.04
0,28,30,42.79
0,28,31,40.87
0,28,32,40.31
0,28,33,40.63
0,28,34,40.62
0,28,35,40.15
0,28,36,60.57
0,28,37,42.33
0,28,38,42.3
0,28,39,41.71
0,28,40,41.75
0,28,41,41.78
0,28,42,42.19
0,28,43,41.8
0,28,44,41.5
0,28,45,42.61
0,28,46,60.46
0,28,47,42.25
0,28,48,42.52
0,28,49,44.6
0,28,50,45.22
0,28,51,45.57
0,28,52,49.31
0,28,53,46.73
0,28,54,46.57
0,28,55,45.39
0,28,56,60.51
0,28,57,47.2
0,28,58,47.15
0,28,59,46.66
0,29,0,45.8
0,29,1,45.25
0,29,2,45.55
0,29,3,43.93
0,29,4,42.38
0,29,5,41.67
0,29,6,60.65
0,29,7,42.43
0,29,9,41.41
0,29,10,41.77
0,29,11,40.96
0,29,12,41.5
0,29,13,41.64
0,29,14,41.6
0,29,15,40.91
0,29,16,42.15
0,29,17,60.7
0,29,18,42.01
0,29,19,41.74
0,29,20,41.67
0,29,21,42.27
0,29,22,41.71
0,29,23,45.55
0,29,24,41.69
0,29,25,41.94
0,29,26,41.32
0,29,27,60.69
0,29,28,45.08
0,29,29,42.44
0,29,30,50.55
0,29,31,46.26
0,29,32,50.14
0,29,33,46.13
0,29,34,52.97
0,29,35,56.11
0,29,36,58.4
0,29,37,62.91
0,29,38,53.62
0,29,39,56.15
0,29,40,52.69
0,29,41,52.58
0,29,42,49.02
0,29,43,47.31
0,29,44,45.99
0,29,45,78.38
0,29,46,73.86
0,29,47,60.54
0,29,48,45.63
0,29,49,43.77
0,29,50,45.67
0,29,51,45.46
0,29,52,42.75
0,29,53,42.6
0,29,54,42.68
0,29,55,41.61
0,29,56,42.59
0,29,57,60.57
0,29,58,44.15
0,29,59,49.64
0,30,0,61.19
0,30,1,41.65
0,30,2,42.04
0,30,3,46.48
0,30,4,53.59
0,30,5,42.28
0,30,6,44.38
0,30,7,60.58
0,30,8,42.31
0,30,9,41.78
0,30,10,41.89
0,30,11,42.78
0,30,12,43.11
0,30,13,42.36
0,30,14,43.27
0,30,15,43.22
0,30,16,43.6
0,30,17,60.52
0,30,18,46.58
0,30,19,49.0
0,30,20,46.83
0,30,21,43.69
0,30,22,42.47
0,30,23,42.25
0,30,24,42.4
0,30,25,44.14
0,30,26,41.65
0,30,27,60.44
0,30,28,48.43
0,30,29,43.56
0,30,30,44.77
0,30,31,43.41
0,30,32,43.05
0,30,33,42.49
0,30,34,41.9
0,30,35,41.81
0,30,36,42.34
0,30,37,60.34
0,30,38,41.94
0,30,39,42.11
0,30,40,47.44
0,30,41,47.98
0,30,42,53.73
0,30,43,47.54
0,30,44,51.31
0,30,45,51.32
0,30,46,55.69
0,30,47,61.68
0,30,48,54.34
0,30,49,54.56
0,30,50,56.68
0,30,51,49.72
0,30,52,45.49
0,30,53,45.19
0,30,54,44.44
0,30,55,46.75
0,30,56,51.39
0,30,57,60.99
0,30,58,51.74
0,30,59,48.25
0,31,0,48.96
0,31,1,49.88
0,31,2,46.94
0,31,3,46.92
0,31,4,45.58
0,31,6,46.22
0,31,7,45.35
0,31,8,60.61
0,31,9,44.95
0,31,10,42.98
0,31,11,41.75
0,31,12,43.92
0,31,13,42.83
0,31,14,48.07
0,31,15,40.32
0,31,16,46.04
0,31,17,38.52
0,31,18,60.58
0,31,19,40.41
0,31,20,41.05
0,31,21,40.25
0,31,22,41.43
0,31,23,40.04
0,31,24,40.9
0,31,25,43.01
0,31,26,40.14
0,31,27,39.22
0,31,28,60.48
0,31,29,41.1
0,31,30,42.04
0,31,31,41.95
0,31,32,43.23
0,31,33,43.82
0,31,34,43.18
0,31,35,45.12
0,31,36,47.88
0,31,37,48.98
0,31,38,60.73
0,31,39,45.6
0,31,40,43.5
0,31,41,43.05
0,31,42,41.86
0,31,43,42.36
0,31,44,40.15
0,31,45,40.17
0,31,46,40.02
0,31,47,39.67
0,31,48,60.54
0,31,49,39.42
0,31,50,40.25
0,31,51,39.64
0,31,52,39.95
0,31,53,39.97
0,31,54,40.22
0,31,55,40.94
0,31,56,41.84
0,31,57,41.66
0,31,58,60.59
0,31,59,42.12
0,32,0,41.6
0,32,1,40.73
0,32,2,40.67
0,32,3,40.02
0,32,4,40.4
0,32,5,40.9
0,32,6,41.98
0,32,7,48.66
0,32,8,60.79
0,32,9,49.27
0,32,10,48.95
0,32,11,43.83
0,32,12,43.63
0,32,13,44.34
0,32,14,45.05
0,32,15,46.4
0,32,16,46.53
0,32,17,47.64
0,32,18,61.09
0,32,19,52.08
0,32,20,50.44
0,32,21,47.57
0,32,22,46.45
0,32,23,46.15
0,32,24,44.58
0,32,25,42.55
0,32,26,42.56
0,32,27,42.78
0,32,28,60.61
0,32,29,42.37
0,32,30,41.84
0,32,31,41.42
0,32,32,40.97
0,32,33,40.76
0,32,34,40.83
0,32,35,41.04
0,32,36,41.82
0,32,37,42.01
0,32,38,60.6
0,32,39,41.96
0,32,40,41.3
0,32,41,41.48
0,32,42,41.87
0,32,43,41.55
0,32,44,40.91
0,32,45,41.86
0,32,46,40.63
0,32,47,41.47
0,32,48,60.54
0,32,49,42.49
0,32,50,43.55
0,32,51,44.96
0,32,52,47.65
0,32,53,47.95
0,32,54,48.2
0,32,55,69.82
0,32,56,46.14
0,32,57,43.87
0,32,58,60.53
0,32,59,42.96
0,33,0,42.78
0,33,1,42.72
0,33,3,43.18
0,33,4,42.93
0,33,5,43.14
0,33,6,43.46
0,33,7,45.42
0,33,8,44.44
0,33,9,60.54
0,33,10,44.11
0,33,11,42.73
0,33,12,43.12
0,33,13,42.77
0,33,14,44.3
0,33,15,44.63
0,33,16,44.88
0,33,17,46.35
0,33,18,48.05
0,33,19,60.73
0,33,20,46.29
0,33,21,48.26
0,33,22,48.54
0,33,23,44.35
0,33,24,45.76
0,33,25,45.56
0,33,26,44.51
0,33,27,44.06
0,33,28,49.35
0,33,29,61.17
0,33,30,51.28
0,33,31,51.17
0,33,32,52.88
0,33,33,54.83
0,33,34,57.89
0,33,35,59.11
0,33,36,60.29
0,33,37,61.04
0,33,38,60.07
0,33,39,62.45
0,33,40,56.2
0,33,41,54.53
0,33,42,54.15
0,33,43,53.53
0,33,44,53.24
0,33,45,51.65
0,33,46,48.93
0,33,47,46.58
0,33,48,45.64
0,33,49,60.53
0,33,50,44.9
0,33,51,43.48
0,33,52,43.15
0,33,53,42.19
0,33,54,41.97
0,33,55,41.91
0,33,56,41.16
0,33,57,40.54
0,33,58,41.36
0,33,59,61.07
0,34,0,41.77
0,34,1,42.13
0,34,2,42.77
0,34,3,45.62
0,34,4,43.11
0,34,5,42.61
0,34,6,43.68
0,34,7,45.65
0,34,8,47.26
0,34,9,60.88
0,34,10,50.64
0,34,11,53.94
0,34,12,56.09
0,34,13,56.61
0,34,14,56.46
0,34,15,57.05
0,34,16,55.26
0,34,17,52.81
0,34,18,51.77
0,34,19,60.69
0,34,20,49.27
0,34,21,47.05
0,34,22,45.68
0,34,23,44.8
0,34,24,43.53
0,34,25,43.54
0,34,26,42.59
0,34,27,40.74
0,34,28,41.05
0,34,29,60.48
0,34,30,40.82
0,34,31,40.33
0,34,32,40.08
0,34,33,40.66
0,34,34,41.06
0,34,35,40.22
0,34,36,40.03
0,34,37,40.6
0,34,38,39.61
0,34,39,60.55
0,34,40,40.12
0,34,41,40.46
0,34,42,39.88
0,34,43,39.73
0,34,44,40.01
0,34,45,40.2
0,34,46,40.39
0,34,47,41.07
0,34,48,41.67
0,34,49,60.58
0,34,50,43.75
0,34,51,45.27
0,34,52,45.49
0,34,53,48.17
0,34,54,51.24
0,34,55,52.96
0,34,56,55.11
0,34,57,55.56
0,34,59,56.44
0,35,0,61.91
0,35,1,54.64
0,35,2,50.63
0,35,3,49.79
0,35,4,47.81
0,35,5,46.3
0,35,6,44.7
0,35,7,45.15
0,35,8,45.37
0,35,9,44.58
0,35,10,60.55
0,35,11,44.86
0,35,12,44.59
0,35,13,45.76
0,35,14,48.28
0,35,15,51.43
0,35,16,51.23
0,35,17,48.75
0,35,18,46.63
0,35,19,45.67
0,35,20,60.6
0,35,21,44.65
0,35,22,46.42
0,35,23,46.47
0,35,24,43.63
0,35,25,42.56
0,35,26,41.43
0,35,27,40.34
0,35,28,41.95
0,35,29,42.92
0,35,30,60.84
0,35,31,43.67
0,35,32,45.68
0,35,33,46.9
0,35,34,46.5
0,35,35,47.65
0,35,36,48.51
0,35,37,50.13
0,35,38,53.15
0,35,39,52.8
0,35,40,61.48
0,35,41,54.65
0,35,42,51.93
0,35,43,50.25
0,35,44,45.13
0,35,45,43.97
0,35,46,45.54
0,35,47,42.55
0,35,48,41.38
0,35,49,40.99
0,35,50,60.67
0,35,51,43.77
0,35,52,41.32
0,35,53,41.11
0,35,54,41.3
0,35,55,40.96
0,35,56,40.95
0,35,57,42.39
0,35,58,41.89
0,35,59,43.22
0,36,0,60.54
0,36,1,41.63
0,36,2,42.1
0,36,3,41.9
0,36,4,41.0
0,36,5,41.54
0,36,6,41.45
0,36,7,41.08
0,36,8,41.23
0,36,9,40.5
0,36,10,60.63
0,36,11,41.08
0,36,12,40.63
0,36,13,40.95
0,36,14,41.23
0,36,15,43.5
0,36,16,43.99
0,36,17,47.5
0,36,18,50.6
0,36,19,51.69
0,36,20,61.37
0,36,21,52.66
0,36,22,51.87
0,36,23,48.71
0,36,24,47.69
0,36,25,48.18
0,36,26,48.6
0,36,27,49.38
0,36,28,49.46
0,36,29,48.67
0,36,30,60.71
0,36,31,45.33
0,36,32,43.39
0,36,33,42.14
0,36,34,40.87
0,36,35,40.73
0,36,36,41.0
0,36,37,42.05
0,36,38,41.98
0,36,39,40.68
0,36,40,60.62
0,36,41,42.02
0,36,42,41.68
0,36,43,41.41
0,36,44,41.22
0,36,45,41.83
0,36,46,42.91
0,36,47,42.17
0,36,48,42.39
0,36,49,42.96
0,36,50,60.6
0,36,51,45.72
0,36,52,45.66
0,36,53,43.84
0,36,54,43.38
0,36,56,42.37
0,36,57,41.76
0,36,58,41.56
0,36,59,40.88
0,37,0,43.81
0,37,1,60.52
0,37,2,41.04
0,37,3,40.58
0,37,4,40.06
0,37,5,40.82
0,37,6,40.48
0,37,7,39.82
0,37,8,39.85
0,37,9,41.64
0,37,10,41.01
0,37,11,60.56
0,37,12,40.72
0,37,13,42.11
0,37,14,44.28
0,37,15,42.66
0,37,16,42.46
0,37,17,42.16
0,37,18,46.85
0,37,19,48.53
0,37,20,43.33
0,37,21,60.63
0,37,22,41.15
0,37,23,40.5
0,37,24,41.17
0,37,25,41.99
0,37,26,43.38
0,37,27,43.57
0,37,28,44.73
0,37,29,43.81
0,37,30,49.59
0,37,31,60.55
0,37,32,40.23
0,37,33,40.75
0,37,34,41.07
0,37,35,44.64
0,37,36,47.04
0,37,37,48.84
0,37,38,51.63
0,37,39,52.17
0,37,40,52.63
0,37,41,61.06
0,37,42,53.35
0,37,43,51.44
0,37,44,48.91
0,37,45,46.79
0,37,46,45.18
0,37,47,44.24
0,37,48,43.12
0,37,49,43.54
0,37,50,41.8
0,37,51,60.61
0,37,52,41.71
0,37,53,40.82
0,37,54,41.63
0,37,55,41.28
0,37,56,41.06
0,37,57,40.87
0,37,58,41.63
0,37,59,40.93
0,38,0,43.45
0,38,1,60.66
0,38,2,43.05
0,38,3,43.23
0,38,4,42.82
0,38,5,42.63
0,38,6,42.14
0,38,7,41.06
0,38,8,42.22
0,38,9,44.51
0,38,10,42.58
0,38,11,60.57
0,38,12,43.69
0,38,13,44.22
0,38,14,43.89
0,38,15,48.03
0,38,16,49.93
0,38,17,49.89
0,38,18,50.99
0,38,19,51.0
0,38,20,47.71
0,38,21,60.69
0,38,22,45.42
0,38,23,45.26
0,38,24,44.07
0,38,25,42.56
0,38,26,41.82
0,38,27,40.71
0,38,28,41.28
0,38,29,40.86
0,38,30,40.54
0,38,31,60.71
0,38,32,39.91
0,38,33,39.95
0,38,34,40.03
0,38,35,40.77
0,38,36,41.78
0,38,37,42.02
0,38,38,42.41
0,38,39,40.95
0,38,40,41.52
0,38,41,60.53
0,38,42,42.19
0,38,43,41.37
0,38,44,40.85
0,38,45,42.12
0,38,46,42.18
0,38,47,43.29
0,38,48,44.03
0,38,49,44.09
0,38,50,43.24
0,38,52,60.62
0,38,53,43.31
0,38,54,43.07
0,38,55,44.85
0,38,56,47.15
0,38,57,48.47
0,38,58,48.69
0,38,59,47.02
0,39,0,45.71
0,39,1,44.55
0,39,2,60.67
0,39,3,42.67
0,39,4,41.67
0,39,5,41.31
0,39,6,41.42
0,39,7,40.8
0,39,8,40.27
0,39,9,40.61
0,39,10,40.1
0,39,11,39.53
0,39,12,60.59
0,39,13,40.41
0,39,14,39.15
0,39,15,39.92
0,39,16,40.96
0,39,17,39.67
0,39,18,40.32
0,39,19,40.11
0,39,20,42.36
0,39,21,42.87
0,39,22,60.55
0,39,23,40.62
0,39,24,41.33
0,39,25,43.57
0,39,26,43.54
0,39,27,41.43
0,39,28,40.67
0,39,29,42.92
0,39,30,40.58
0,39,31,39.91
0,39,32,60.47
0,39,33,39.52
0,39,34,40.01
0,39,35,41.09
0,39,36,45.03
0,39,37,47.17
0,39,38,48.52
0,39,39,48.71
0,39,40,47.37
0,39,41,45.76
0,39,42,60.59
0,39,43,42.69
0,39,44,41.82
0,39,45,40.89
0,39,46,40.08
0,39,47,40.0
0,39,48,40.14
0,39,49,40.58
0,39,50,42.04
0,39,51,39.02
0,39,52,60.54
0,39,53,40.65
0,39,54,39.86
0,39,55,40.3
0,39,56,39.92
0,39,57,39.68
0,39,58,39.27
0,39,59,39.35
0,40,0,40.14
0,40,1,40.29
0,40,2,60.54
0,40,3,40.06
0,40,4,41.03
0,40,5,41.27
0,40,6,40.68
0,40,7,41.36
0,40,8,42.1
0,40,9,39.99
0,40,10,42.1
0,40,11,40.88
0,40,12,60.65
0,40,13,42.15
0,40,14,42.76
0,40,15,43.91
0,40,16,41.45
0,40,17,41.37
0,40,18,42.8
0,40,19,43.91
0,40,20,44.87
0,40,21,46.1
0,40,22,60.58
0,40,23,48.54
0,40,24,53.33
0,40,25,59.72
0,40,26,61.83
0,40,27,57.87
0,40,28,54.4
0,40,29,52.23
0,40,30,48.6
0,40,31,46.08
0,40,32,60.67
0,40,33,44.5
0,40,34,43.42
0,40,35,43.63
0,40,36,44.35
0,40,37,42.84
0,40,38,42.52
0,40,39,41.91
0,40,40,40.77
0,40,41,40.49
0,40,42,60.48
0,40,43,40.65
0,40,44,39.94
0,40,45,39.65
0,40,46,39.92
0,40,47,40.25
0,40,49,40.07
0,40,50,39.66
0,40,51,39.23
0,40,52,39.05
0,40,53,60.57
0,40,54,39.03
0,40,55,39.11
0,40,56,39.64
0,40,57,43.4
0,40,58,42.79
0,40,59,44.51
0,41,0,44.18
0,41,1,43.13
0,41,2,44.44
0,41,3,60.58
0,41,4,40.76
0,41,5,44.55
0,41,6,46.44
0,41,7,46.16
0,41,8,45.5
0,41,9,43.12
0,41,10,42.65
0,41,11,41.93
0,41,12,40.64
0,41,13,60.63
0,41,14,40.75
0,41,15,40.85
0,41,16,40.44
0,41,17,40.5
0,41,18,39.6
0,41,19,39.35
0,41,20,39.35
0,41,21,39.03
0,41,22,39.8
0,41,23,60.57
0,41,24,39.01
0,41,25,38.63
0,41,26,38.46
0,41,27,38.87
0,41,28,39.28
0,41,29,38.7
0,41,30,38.93
0,41,31,38.87
0,41,32,38.44
0,41,33,60.57
0,41,34,39.03
0,41,35,39.65
0,41,36,39.71
0,41,37,39.31
0,41,38,38.83
0,41,39,38.47
0,41,40,38.25
0,41,41,38.95
0,41,42,39.29
0,41,43,60.61
0,41,44,39.17
0,41,45,39.28
0,41,46,41.42
0,41,47,41.06
0,41,48,40.52
0,41,49,41.13
0,41,50,41.59
0,41,51,40.43
0,41,52,40.57
0,41,53,60.61
0,41,54,40.95
0,41,55,40.41
0,41,56,41.0
0,41,57,40.04
0,41,58,39.53
0,41,59,39.21
0,42,0,39.37
0,42,1,39.7
0,42,2,40.54
0,42,3,60.56
0,42,4,40.08
0,42,5,39.77
0,42,6,39.67
0,42,7,42.32
0,42,8,43.91
0,42,9,41.94
0,42,10,41.5
0,42,11,43.23
0,42,12,44.75
0,42,13,60.7
0,42,14,43.07
0,42,15,42.23
0,42,16,42.42
0,42,17,43.09
0,42,18,42.49
0,42,19,41.34
0,42,20,41.22
0,42,21,41.05
0,42,22,41.24
0,42,23,60.59
0,42,24,39.13
0,42,25,39.38
0,42,26,39.06
0,42,27,39.38
0,42,28,38.82
0,42,29,39.44
0,42,30,39.03
0,42,31,38.64
0,42,32,38.71
0,42,33,60.59
0,42,34,39.37
0,42,35,38.88
0,42,36,38.97
0,42,37,39.1
0,42,38,41.73
0,42,39,38.93
0,42,40,39.78
0,42,41,40.77
0,42,42,39.79
0,42,43,60.57
0,42,44,42.23
0,42,46,41.94
0,42,47,40.86
0,42,48,41.69
0,42,49,40.22
0,42,50,42.43
0,42,51,43.06
0,42,52,43.93
0,42,53,43.36
0,42,54,60.75
0,42,55,47.96
0,42,56,49.56
0,42,57,52.42
0,42,58,50.71
0,42,59,48.97
0,43,0,46.47
0,43,1,45.31
0,43,2,44.63
0,43,3,44.38
0,43,4,60.59
0,43,5,42.3
0,43,6,42.38
0,43,7,41.3
0,43,8,41.14
0,43,9,40.76
0,43,10,40.49
0,43,11,40.72
0,43,12,40.21
0,43,13,40.25
0,43,14,60.52
0,43,15,40.29
0,43,16,40.46
0,43,17,40.99
0,43,18,41.23
0,43,19,41.71
0,43,20,44.49
0,43,21,41.87
0,43,22,41.74
0,43,23,41.25
0,43,24,60.54
0,43,25,40.95
0,43,26,41.28
0,43,27,40.91
0,43,28,40.11
0,43,29,40.47
0,43,30,40.62
0,43,31,40.88
0,43,32,41.52
0,43,33,41.48
0,43,34,60.54
0,43,35,41.77
0,43,36,44.03
0,43,37,43.79
0,43,38,42.81
0,43,39,44.22
0,43,40,45.9
0,43,41,44.74
0,43,42,42.46
0,43,43,43.1
0,43,44,60.69
0,43,45,42.94
0,43,46,43.34
0,43,47,43.13
0,43,48,42.84
0,43,49,42.49
0,43,50,41.76
0,43,51,41.63
0,43,52,41.31
0,43,53,41.35
0,43,54,60.53
0,43,55,41.75
0,43,56,41.78
0,43,57,43.36
0,43,58,44.08
0,43,59,43.62
0,44,0,41.84
0,44,1,41.52
0,44,2,42.04
0,44,3,41.24
0,44,4,60.49
0,44,5,40.99
0,44,6,41.17
0,44,7,41.91
0,44,8,41.31
0,44,9,42.29
0,44,10,42.2
0,44,11,42.02
0,44,12,43.37
0,44,13,45.45
0,44,14,60.6
0,44,15,44.58
0,44,16,45.78
0,44,17,45.58
0,44,18,45.76
0,44,19,46.59
0,44,20,50.24
0,44,21,53.02
0,44,22,51.61
0,44,23,46.2
0,44,24,60.6
0,44,25,42.86
0,44,26,41.5
0,44,27,42.69
0,44,28,42.43
0,44,29,41.87
0,44,30,42.25
0,44,31,41.53
0,44,32,42.15
0,44,33,41.99
0,44,34,60.5
0,44,35,43.77
0,44,36,43.96
0,44,37,41.71
0,44,38,43.33
0,44,39,44.21
0,44,40,43.01
0,44,42,43.44
0,44,43,42.76
0,44,44,42.63
0,44,45,60.65
0,44,46,42.11
0,44,47,42.52
0,44,48,42.84
0,44,49,42.96
0,44,50,43.57
0,44,51,43.59
0,44,52,43.85
0,44,53,47.41
0,44,54,46.38
0,44,55,60.61
0,44,56,49.9
0,44,57,49.6
0,44,58,48.78
0,44,59,45.32
0,45,0,46.29
0,45,1,44.58
0,45,2,43.51
0,45,3,42.0
0,45,4,41.7
0,45,5,60.63
0,45,6,41.46
0,45,7,42.4
0,45,8,42.27
0,45,9,41.72
0,45,10,42.18
0,45,11,44.0
0,45,12,43.4
0,45,13,41.67
0,45,14,41.74
0,45,15,60.61
0,45,16,41.91
0,45,17,42.34
0,45,18,41.76
0,45,19,41.28
0,45,20,40.97
0,45,21,41.93
0,45,22,42.13
0,45,23,42.39
0,45,24,43.3
0,45,25,60.52
0,45,26,41.33
0,45,27,42.18
0,45,28,40.45
0,45,29,40.04
0,45,30,40.0
0,45,31,40.13
0,45,32,40.12
0,45,33,39.79
0,45,34,39.94
0,45,35,60.61
0,45,36,42.6
0,45,37,42.24
0,45,38,44.63
0,45,39,48.65
0,45,40,49.3
0,45,41,48.86
0,45,42,46.45
0,45,43,47.07
0,45,44,47.91
0,45,45,60.78
0,45,46,48.35
0,45,47,46.89
0,45,48,47.14
0,45,49,47.6
0,45,50,46.08
0,45,51,45.09
0,45,52,43.98
0,45,53,43.71
0,45,54,44.3
0,45,55,60.74
0,45,56,51.78
0,45,57,53.5
0,45,58,51.64
0,45,59,48.09
0,46,0,45.39
0,46,1,44.92
0,46,2,42.86
0,46,3,41.53
0,46,4,41.12
0,46,5,60.5
0,46,6,41.07
0,46,7,41.42
0,46,8,40.63
0,46,9,41.94
0,46,10,41.62
0,46,11,42.07
0,46,12,41.69
0,46,13,42.42
0,46,14,43.66
0,46,15,60.53
0,46,16,46.71
0,46,17,47.99
0,46,18,52.34
0,46,19,55.42
0,46,20,53.5
0,46,21,53.91
0,46,22,53.1
0,46,23,52.04
0,46,24,48.67
0,46,25,60.54
0,46,26,49.61
0,46,27,51.48
0,46,28,50.08
0,46,29,49.08
0,46,30,46.39
0,46,31,44.48
0,46,32,43.35
0,46,33,42.59
0,46,34,41.95
0,46,35,60.55
0,46,36,40.74
0,46,37,40.97
0,46,39,41.71
0,46,40,42.63
0,46,41,42.85
0,46,42,43.42
0,46,43,43.45
0,46,44,44.67
0,46,45,42.09
0,46,46,60.63
0,46,47,42.08
0,46,48,40.51
0,46,49,40.02
0,46,50,40.18
0,46,51,40.55
0,46,52,40.09
0,46,53,41.22
0,46,54,43.77
0,46,55,47.81
0,46,56,71.43
